city,city_ibge_code,date,epidemiological_week,estimated_population,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,order_for_place,place_type,state,new_confirmed,new_deaths
Jordão,1200328,2021-03-25,202112,8473,8317,False,False,334,3941.9332,2021-03-25,0.003,1,312,city,AC,2,0
Manoel Urbano,1200344,2021-03-25,202112,9581,9459,False,False,795,8297.67248,2021-03-25,0.0101,8,317,city,AC,34,1
Marechal Thaumaturgo,1200351,2021-03-25,202112,19299,18867,False,False,1009,5228.25017,2021-03-25,0.0079,8,318,city,AC,9,0
Mâncio Lima,1200336,2021-03-25,202112,19311,18977,False,False,1774,9186.47403,2021-03-25,0.0113,20,331,city,AC,2,0
Plácido de Castro,1200385,2021-03-25,202112,19955,19761,False,False,1274,6384.36482,2021-03-25,0.0102,13,354,city,AC,5,0
Porto Acre,1200807,2021-03-25,202112,18824,18504,False,False,1068,5673.60816,2021-03-25,0.0253,27,362,city,AC,8,0
Porto Walter,1200393,2021-03-25,202112,12241,11982,False,False,437,3569.96977,2021-03-25,0.0046,2,317,city,AC,11,0
Rio Branco,1200401,2021-03-25,202112,413418,407319,False,False,30848,7461.69736,2021-03-25,0.0242,745,374,city,AC,190,4
Rodrigues Alves,1200427,2021-03-25,202112,19351,18930,False,False,565,2919.74575,2021-03-25,0.0142,8,318,city,AC,1,0
Santa Rosa do Purus,1200435,2021-03-25,202112,6717,6540,False,False,521,7756.43889,2021-03-25,0.0077,4,322,city,AC,14,0
Sena Madureira,1200500,2021-03-25,202112,46511,45848,False,False,4437,9539.67879,2021-03-25,0.0083,37,326,city,AC,69,0
Senador Guiomard,1200450,2021-03-25,202112,23236,23024,False,False,947,4075.57239,2021-03-25,0.0264,25,341,city,AC,5,0
Tarauacá,1200609,2021-03-25,202112,43151,42567,False,False,4531,10500.33603,2021-03-25,0.0049,22,328,city,AC,34,0
Xapuri,1200708,2021-03-25,202112,19596,19323,False,False,2622,13380.28169,2021-03-25,0.0076,20,331,city,AC,3,0
Acrelândia,1200013,2021-03-26,202112,15490,15256,False,False,1269,8192.38218,2021-03-26,0.0165,21,363,city,AC,9,0
Assis Brasil,1200054,2021-03-26,202112,7534,7417,False,False,1317,17480.75392,2021-03-26,0.0121,16,330,city,AC,5,0
Brasiléia,1200104,2021-03-26,202112,26702,26278,False,False,2068,7744.73822,2021-03-26,0.014,29,322,city,AC,24,0
Bujari,1200138,2021-03-26,202112,10420,10266,False,False,920,8829.17466,2021-03-26,0.012,11,353,city,AC,6,0
Capixaba,1200179,2021-03-26,202112,12008,11733,False,False,427,3555.96269,2021-03-26,0.0258,11,323,city,AC,13,0
Cruzeiro do Sul,1200203,2021-03-26,202112,89072,88376,False,False,6794,7627.53727,2021-03-26,0.0187,127,348,city,AC,27,0
Epitaciolândia,1200252,2021-03-26,202112,18696,18411,False,False,1112,5947.79632,2021-03-26,0.0207,23,324,city,AC,8,0
Feijó,1200302,2021-03-26,202112,34884,34780,False,False,2318,6644.88017,2021-03-26,0.0168,39,329,city,AC,3,0
Jordão,1200328,2021-03-26,202112,8473,8317,False,False,335,3953.73539,2021-03-26,0.003,1,313,city,AC,1,0
Manoel Urbano,1200344,2021-03-26,202112,9581,9459,False,False,812,8475.10698,2021-03-26,0.0099,8,318,city,AC,17,0
Marechal Thaumaturgo,1200351,2021-03-26,202112,19299,18867,False,False,1011,5238.6134,2021-03-26,0.0079,8,319,city,AC,2,0
Mâncio Lima,1200336,2021-03-26,202112,19311,18977,False,False,1777,9202.00922,2021-03-26,0.0113,20,332,city,AC,3,0
Plácido de Castro,1200385,2021-03-26,202112,19955,19761,False,False,1285,6439.48885,2021-03-26,0.0101,13,355,city,AC,11,0
Porto Acre,1200807,2021-03-26,202112,18824,18504,False,False,1086,5769.23077,2021-03-26,0.0258,28,363,city,AC,18,1
Porto Walter,1200393,2021-03-26,202112,12241,11982,False,False,438,3578.13904,2021-03-26,0.0046,2,318,city,AC,1,0
Rio Branco,1200401,2021-03-26,202112,413418,407319,False,False,31060,7512.97718,2021-03-26,0.0241,749,375,city,AC,212,4
Rodrigues Alves,1200427,2021-03-26,202112,19351,18930,False,False,565,2919.74575,2021-03-26,0.0142,8,319,city,AC,0,0
Santa Rosa do Purus,1200435,2021-03-26,202112,6717,6540,False,False,540,8039.30326,2021-03-26,0.0074,4,323,city,AC,19,0
Sena Madureira,1200500,2021-03-26,202112,46511,45848,False,False,4488,9649.33027,2021-03-26,0.0082,37,327,city,AC,51,0
Senador Guiomard,1200450,2021-03-26,202112,23236,23024,False,False,951,4092.78705,2021-03-26,0.0284,27,342,city,AC,4,2
Tarauacá,1200609,2021-03-26,202112,43151,42567,False,False,4576,10604.62098,2021-03-26,0.0048,22,329,city,AC,45,0
Xapuri,1200708,2021-03-26,202112,19596,19323,False,False,2628,13410.90018,2021-03-26,0.0076,20,332,city,AC,6,0
Acrelândia,1200013,2021-03-27,202112,15490,15256,False,False,1287,8308.58618,2021-03-27,0.0163,21,364,city,AC,18,0
Assis Brasil,1200054,2021-03-27,202112,7534,7417,False,False,1319,17507.30024,2021-03-27,0.0121,16,331,city,AC,2,0
Brasiléia,1200104,2021-03-27,202112,26702,26278,False,False,2079,7785.93364,2021-03-27,0.0139,29,323,city,AC,11,0
Bujari,1200138,2021-03-27,202112,10420,10266,False,False,925,8877.15931,2021-03-27,0.0119,11,354,city,AC,5,0
Capixaba,1200179,2021-03-27,202112,12008,11733,False,False,429,3572.61825,2021-03-27,0.028,12,324,city,AC,2,1
Cruzeiro do Sul,1200203,2021-03-27,202112,89072,88376,False,False,6846,7685.91701,2021-03-27,0.0186,127,349,city,AC,52,0
Epitaciolândia,1200252,2021-03-27,202112,18696,18411,False,False,1116,5969.19127,2021-03-27,0.0206,23,325,city,AC,4,0
Feijó,1200302,2021-03-27,202112,34884,34780,False,False,2329,6676.41326,2021-03-27,0.0172,40,330,city,AC,11,1
Jordão,1200328,2021-03-27,202112,8473,8317,False,False,338,3989.14198,2021-03-27,0.003,1,314,city,AC,3,0
Manoel Urbano,1200344,2021-03-27,202112,9581,9459,False,False,833,8694.29078,2021-03-27,0.0096,8,319,city,AC,21,0
Marechal Thaumaturgo,1200351,2021-03-27,202112,19299,18867,False,False,1012,5243.79502,2021-03-27,0.0079,8,320,city,AC,1,0
Mâncio Lima,1200336,2021-03-27,202112,19311,18977,False,False,1779,9212.36601,2021-03-27,0.0112,20,333,city,AC,2,0
Plácido de Castro,1200385,2021-03-27,202112,19955,19761,False,False,1292,6474.56778,2021-03-27,0.0101,13,356,city,AC,7,0
Porto Acre,1200807,2021-03-27,202112,18824,18504,False,False,1095,5817.04207,2021-03-27,0.0256,28,364,city,AC,9,0
Porto Walter,1200393,2021-03-27,202112,12241,11982,False,False,442,3610.81611,2021-03-27,0.0045,2,319,city,AC,4,0
Rio Branco,1200401,2021-03-27,202112,413418,407319,False,False,31303,7571.75546,2021-03-27,0.024,752,376,city,AC,243,3
Rodrigues Alves,1200427,2021-03-27,202112,19351,18930,False,False,577,2981.75805,2021-03-27,0.0139,8,320,city,AC,12,0
Santa Rosa do Purus,1200435,2021-03-27,202112,6717,6540,False,False,566,8426.38082,2021-03-27,0.0071,4,324,city,AC,26,0
Sena Madureira,1200500,2021-03-27,202112,46511,45848,False,False,4567,9819.18256,2021-03-27,0.0081,37,328,city,AC,79,0
Senador Guiomard,1200450,2021-03-27,202112,23236,23024,False,False,961,4135.82372,2021-03-27,0.0281,27,343,city,AC,10,0
Tarauacá,1200609,2021-03-27,202112,43151,42567,False,False,4839,11214.1086,2021-03-27,0.0045,22,330,city,AC,263,0
Xapuri,1200708,2021-03-27,202112,19596,19323,False,False,2641,13477.24025,2021-03-27,0.0076,20,333,city,AC,13,0
Acrelândia,1200013,2021-03-28,202113,15490,15256,False,False,1297,8373.14396,2021-03-28,0.0162,21,365,city,AC,10,0
Assis Brasil,1200054,2021-03-28,202113,7534,7417,False,False,1319,17507.30024,2021-03-28,0.0121,16,332,city,AC,0,0
Brasiléia,1200104,2021-03-28,202113,26702,26278,False,False,2079,7785.93364,2021-03-28,0.0139,29,324,city,AC,0,0
Bujari,1200138,2021-03-28,202113,10420,10266,False,False,939,9011.51631,2021-03-28,0.0117,11,355,city,AC,14,0
Capixaba,1200179,2021-03-28,202113,12008,11733,False,False,432,3597.6016,2021-03-28,0.0278,12,325,city,AC,3,0
Cruzeiro do Sul,1200203,2021-03-28,202113,89072,88376,False,False,6846,7685.91701,2021-03-28,0.0186,127,350,city,AC,0,0
Epitaciolândia,1200252,2021-03-28,202113,18696,18411,False,False,1116,5969.19127,2021-03-28,0.0206,23,326,city,AC,0,0
Feijó,1200302,2021-03-28,202113,34884,34780,False,False,2328,6673.54661,2021-03-28,0.0172,40,331,city,AC,-1,0
Jordão,1200328,2021-03-28,202113,8473,8317,False,False,337,3977.33979,2021-03-28,0.003,1,315,city,AC,-1,0
Manoel Urbano,1200344,2021-03-28,202113,9581,9459,False,False,831,8673.41614,2021-03-28,0.0096,8,320,city,AC,-2,0
Marechal Thaumaturgo,1200351,2021-03-28,202113,19299,18867,False,False,1012,5243.79502,2021-03-28,0.0079,8,321,city,AC,0,0
Mâncio Lima,1200336,2021-03-28,202113,19311,18977,False,False,1779,9212.36601,2021-03-28,0.0112,20,334,city,AC,0,0
Plácido de Castro,1200385,2021-03-28,202113,19955,19761,False,False,1300,6514.65798,2021-03-28,0.01,13,357,city,AC,8,0
Porto Acre,1200807,2021-03-28,202113,18824,18504,False,False,1118,5939.22652,2021-03-28,0.025,28,365,city,AC,23,0
Porto Walter,1200393,2021-03-28,202113,12241,11982,False,False,442,3610.81611,2021-03-28,0.0045,2,320,city,AC,0,0
Rio Branco,1200401,2021-03-28,202113,413418,407319,False,False,31413,7598.36292,2021-03-28,0.0241,757,377,city,AC,110,5
Rodrigues Alves,1200427,2021-03-28,202113,19351,18930,False,False,577,2981.75805,2021-03-28,0.0139,8,321,city,AC,0,0
Santa Rosa do Purus,1200435,2021-03-28,202113,6717,6540,False,False,566,8426.38082,2021-03-28,0.0071,4,325,city,AC,0,0
Sena Madureira,1200500,2021-03-28,202113,46511,45848,False,False,4567,9819.18256,2021-03-28,0.0081,37,329,city,AC,0,0
Senador Guiomard,1200450,2021-03-28,202113,23236,23024,False,False,957,4118.60905,2021-03-28,0.0282,27,344,city,AC,-4,0
Tarauacá,1200609,2021-03-28,202113,43151,42567,False,False,4846,11230.3307,2021-03-28,0.0045,22,331,city,AC,7,0
Xapuri,1200708,2021-03-28,202113,19596,19323,False,False,2641,13477.24025,2021-03-28,0.0076,20,334,city,AC,0,0
Acrelândia,1200013,2021-03-29,202113,15490,15256,False,False,1297,8373.14396,2021-03-29,0.017,22,366,city,AC,0,1
Assis Brasil,1200054,2021-03-29,202113,7534,7417,False,False,1320,17520.5734,2021-03-29,0.0121,16,333,city,AC,1,0
Brasiléia,1200104,2021-03-29,202113,26702,26278,False,False,2092,7834.61913,2021-03-29,0.0139,29,325,city,AC,13,0
Bujari,1200138,2021-03-29,202113,10420,10266,False,False,940,9021.11324,2021-03-29,0.0128,12,356,city,AC,1,1
Capixaba,1200179,2021-03-29,202113,12008,11733,False,False,434,3614.25716,2021-03-29,0.0276,12,326,city,AC,2,0
Cruzeiro do Sul,1200203,2021-03-29,202113,89072,88376,False,False,6846,7685.91701,2021-03-29,0.0186,127,351,city,AC,0,0
Epitaciolândia,1200252,2021-03-29,202113,18696,18411,False,False,1122,6001.2837,2021-03-29,0.0205,23,327,city,AC,6,0
Feijó,1200302,2021-03-29,202113,34884,34780,False,False,2367,6785.34572,2021-03-29,0.0169,40,332,city,AC,39,0
Jordão,1200328,2021-03-29,202113,8473,8317,False,False,337,3977.33979,2021-03-29,0.003,1,316,city,AC,0,0
Manoel Urbano,1200344,2021-03-29,202113,9581,9459,False,False,831,8673.41614,2021-03-29,0.0096,8,321,city,AC,0,0
Marechal Thaumaturgo,1200351,2021-03-29,202113,19299,18867,False,False,1012,5243.79502,2021-03-29,0.0079,8,322,city,AC,0,0
Mâncio Lima,1200336,2021-03-29,202113,19311,18977,False,False,1779,9212.36601,2021-03-29,0.0112,20,335,city,AC,0,0
Plácido de Castro,1200385,2021-03-29,202113,19955,19761,False,False,1301,6519.66926,2021-03-29,0.01,13,358,city,AC,1,0
Porto Acre,1200807,2021-03-29,202113,18824,18504,False,False,1121,5955.16362,2021-03-29,0.025,28,366,city,AC,3,0
Porto Walter,1200393,2021-03-29,202113,12241,11982,False,False,442,3610.81611,2021-03-29,0.0045,2,321,city,AC,0,0
Rio Branco,1200401,2021-03-29,202113,413418,407319,False,False,31509,7621.58397,2021-03-29,0.0242,761,378,city,AC,96,4
Rodrigues Alves,1200427,2021-03-29,202113,19351,18930,False,False,577,2981.75805,2021-03-29,0.0139,8,322,city,AC,0,0
Santa Rosa do Purus,1200435,2021-03-29,202113,6717,6540,False,False,566,8426.38082,2021-03-29,0.0071,4,326,city,AC,0,0
Sena Madureira,1200500,2021-03-29,202113,46511,45848,False,False,4567,9819.18256,2021-03-29,0.0081,37,330,city,AC,0,0
Senador Guiomard,1200450,2021-03-29,202113,23236,23024,False,False,958,4122.91272,2021-03-29,0.0282,27,345,city,AC,1,0
Tarauacá,1200609,2021-03-29,202113,43151,42567,False,False,4846,11230.3307,2021-03-29,0.0045,22,332,city,AC,0,0
Xapuri,1200708,2021-03-29,202113,19596,19323,False,False,2641,13477.24025,2021-03-29,0.0076,20,335,city,AC,0,0
Acrelândia,1200013,2021-03-30,202113,15490,15256,False,False,1297,8373.14396,2021-03-30,0.017,22,367,city,AC,0,0
Assis Brasil,1200054,2021-03-30,202113,7534,7417,False,False,1320,17520.5734,2021-03-30,0.0129,17,334,city,AC,0,1
Brasiléia,1200104,2021-03-30,202113,26702,26278,False,False,2093,7838.36417,2021-03-30,0.0139,29,326,city,AC,1,0
Bujari,1200138,2021-03-30,202113,10420,10266,False,False,940,9021.11324,2021-03-30,0.0128,12,357,city,AC,0,0
Capixaba,1200179,2021-03-30,202113,12008,11733,False,False,434,3614.25716,2021-03-30,0.03,13,327,city,AC,0,1
Cruzeiro do Sul,1200203,2021-03-30,202113,89072,88376,False,False,6849,7689.28507,2021-03-30,0.0185,127,352,city,AC,3,0
Epitaciolândia,1200252,2021-03-30,202113,18696,18411,False,False,1121,5995.93496,2021-03-30,0.0205,23,328,city,AC,-1,0
Feijó,1200302,2021-03-30,202113,34884,34780,False,False,2366,6782.47907,2021-03-30,0.0173,41,333,city,AC,-1,1
Jordão,1200328,2021-03-30,202113,8473,8317,False,False,337,3977.33979,2021-03-30,0.003,1,317,city,AC,0,0
Manoel Urbano,1200344,2021-03-30,202113,9581,9459,False,False,832,8683.85346,2021-03-30,0.0096,8,322,city,AC,1,0
Marechal Thaumaturgo,1200351,2021-03-30,202113,19299,18867,False,False,1013,5248.97663,2021-03-30,0.0079,8,323,city,AC,1,0
Mâncio Lima,1200336,2021-03-30,202113,19311,18977,False,False,1779,9212.36601,2021-03-30,0.0112,20,336,city,AC,0,0
Plácido de Castro,1200385,2021-03-30,202113,19955,19761,False,False,1299,6509.64671,2021-03-30,0.01,13,359,city,AC,-2,0
Porto Acre,1200807,2021-03-30,202113,18824,18504,False,False,1120,5949.85125,2021-03-30,0.0259,29,367,city,AC,-1,1
Porto Walter,1200393,2021-03-30,202113,12241,11982,False,False,443,3618.98538,2021-03-30,0.0045,2,322,city,AC,1,0
Rio Branco,1200401,2021-03-30,202113,413418,407319,False,False,31614,7646.98199,2021-03-30,0.0243,767,379,city,AC,105,6
Rodrigues Alves,1200427,2021-03-30,202113,19351,18930,False,False,590,3048.93804,2021-03-30,0.0136,8,323,city,AC,13,0
Santa Rosa do Purus,1200435,2021-03-30,202113,6717,6540,False,False,566,8426.38082,2021-03-30,0.0071,4,327,city,AC,0,0
Sena Madureira,1200500,2021-03-30,202113,46511,45848,False,False,4642,9980.43474,2021-03-30,0.0082,38,331,city,AC,75,1
Senador Guiomard,1200450,2021-03-30,202113,23236,23024,False,False,958,4122.91272,2021-03-30,0.0303,29,346,city,AC,0,2
Tarauacá,1200609,2021-03-30,202113,43151,42567,False,False,4847,11232.64814,2021-03-30,0.0045,22,333,city,AC,1,0
Xapuri,1200708,2021-03-30,202113,19596,19323,False,False,2643,13487.44642,2021-03-30,0.0076,20,336,city,AC,2,0
Acrelândia,1200013,2021-03-31,202113,15490,15256,False,False,1319,8515.17108,2021-03-31,0.0167,22,368,city,AC,22,0
Assis Brasil,1200054,2021-03-31,202113,7534,7417,False,False,1322,17547.11972,2021-03-31,0.0129,17,335,city,AC,2,0
Brasiléia,1200104,2021-03-31,202113,26702,26278,False,False,2107,7890.7947,2021-03-31,0.0138,29,327,city,AC,14,0
Bujari,1200138,2021-03-31,202113,10420,10266,False,False,951,9126.67946,2021-03-31,0.0126,12,358,city,AC,11,0
Capixaba,1200179,2021-03-31,202113,12008,11733,False,False,438,3647.56829,2021-03-31,0.0297,13,328,city,AC,4,0
Cruzeiro do Sul,1200203,2021-03-31,202113,89072,88376,False,False,6889,7734.19256,2021-03-31,0.0184,127,353,city,AC,40,0
Epitaciolândia,1200252,2021-03-31,202113,18696,18411,False,False,1125,6017.32991,2021-03-31,0.0204,23,329,city,AC,4,0
Feijó,1200302,2021-03-31,202113,34884,34780,False,False,2382,6828.34537,2021-03-31,0.0172,41,334,city,AC,16,0
Jordão,1200328,2021-03-31,202113,8473,8317,False,False,344,4059.95515,2021-03-31,0.0029,1,318,city,AC,7,0
Manoel Urbano,1200344,2021-03-31,202113,9581,9459,False,False,834,8704.72811,2021-03-31,0.0096,8,323,city,AC,2,0
Marechal Thaumaturgo,1200351,2021-03-31,202113,19299,18867,False,False,1013,5248.97663,2021-03-31,0.0079,8,324,city,AC,0,0
Mâncio Lima,1200336,2021-03-31,202113,19311,18977,False,False,1780,9217.5444,2021-03-31,0.0112,20,337,city,AC,1,0
Plácido de Castro,1200385,2021-03-31,202113,19955,19761,False,False,1312,6574.79328,2021-03-31,0.0099,13,360,city,AC,13,0
Porto Acre,1200807,2021-03-31,202113,18824,18504,False,False,1130,6002.97493,2021-03-31,0.0265,30,368,city,AC,10,1
Porto Walter,1200393,2021-03-31,202113,12241,11982,False,False,443,3618.98538,2021-03-31,0.0045,2,323,city,AC,0,0
Rio Branco,1200401,2021-03-31,202113,413418,407319,False,False,31834,7700.1969,2021-03-31,0.0243,774,380,city,AC,220,7
Rodrigues Alves,1200427,2021-03-31,202113,19351,18930,False,False,592,3059.27342,2021-03-31,0.0135,8,324,city,AC,2,0
Santa Rosa do Purus,1200435,2021-03-31,202113,6717,6540,False,False,618,9200.53595,2021-03-31,0.0065,4,328,city,AC,52,0
Sena Madureira,1200500,2021-03-31,202113,46511,45848,False,False,4682,10066.4359,2021-03-31,0.0081,38,332,city,AC,40,0
Senador Guiomard,1200450,2021-03-31,202113,23236,23024,False,False,965,4153.03839,2021-03-31,0.0301,29,347,city,AC,7,0
Tarauacá,1200609,2021-03-31,202113,43151,42567,False,False,4929,11422.6785,2021-03-31,0.0047,23,334,city,AC,82,1
Xapuri,1200708,2021-03-31,202113,19596,19323,False,False,2648,13512.96183,2021-03-31,0.0076,20,337,city,AC,5,0
Acrelândia,1200013,2021-04-01,202113,15490,15256,False,False,1331,8592.64041,2021-04-01,0.0165,22,369,city,AC,12,0
Assis Brasil,1200054,2021-04-01,202113,7534,7417,False,False,1331,17666.57818,2021-04-01,0.0135,18,336,city,AC,9,1
Brasiléia,1200104,2021-04-01,202113,26702,26278,False,False,2107,7890.7947,2021-04-01,0.0138,29,328,city,AC,0,0
Bujari,1200138,2021-04-01,202113,10420,10266,False,False,967,9280.23033,2021-04-01,0.0124,12,359,city,AC,16,0
Capixaba,1200179,2021-04-01,202113,12008,11733,False,False,438,3647.56829,2021-04-01,0.0297,13,329,city,AC,0,0
Cruzeiro do Sul,1200203,2021-04-01,202113,89072,88376,False,False,6921,7770.11856,2021-04-01,0.0183,127,354,city,AC,32,0
Epitaciolândia,1200252,2021-04-01,202113,18696,18411,False,False,1126,6022.67865,2021-04-01,0.0204,23,330,city,AC,1,0
Feijó,1200302,2021-04-01,202113,34884,34780,False,False,2382,6828.34537,2021-04-01,0.0181,43,335,city,AC,0,2
Jordão,1200328,2021-04-01,202113,8473,8317,False,False,345,4071.75735,2021-04-01,0.0029,1,319,city,AC,1,0
Manoel Urbano,1200344,2021-04-01,202113,9581,9459,False,False,834,8704.72811,2021-04-01,0.0096,8,324,city,AC,0,0
Marechal Thaumaturgo,1200351,2021-04-01,202113,19299,18867,False,False,1014,5254.15825,2021-04-01,0.0079,8,325,city,AC,1,0
Mâncio Lima,1200336,2021-04-01,202113,19311,18977,False,False,1780,9217.5444,2021-04-01,0.0112,20,338,city,AC,0,0
Plácido de Castro,1200385,2021-04-01,202113,19955,19761,False,False,1327,6649.96242,2021-04-01,0.0098,13,361,city,AC,15,0
Porto Acre,1200807,2021-04-01,202113,18824,18504,False,False,1139,6050.78623,2021-04-01,0.0263,30,369,city,AC,9,0
Porto Walter,1200393,2021-04-01,202113,12241,11982,False,False,443,3618.98538,2021-04-01,0.0045,2,324,city,AC,0,0
Rio Branco,1200401,2021-04-01,202113,413418,407319,False,False,31955,7729.46509,2021-04-01,0.0243,778,381,city,AC,121,4
Rodrigues Alves,1200427,2021-04-01,202113,19351,18930,False,False,594,3069.60881,2021-04-01,0.0135,8,325,city,AC,2,0
Santa Rosa do Purus,1200435,2021-04-01,202113,6717,6540,False,False,623,9274.97395,2021-04-01,0.0064,4,329,city,AC,5,0
Sena Madureira,1200500,2021-04-01,202113,46511,45848,False,False,4711,10128.78674,2021-04-01,0.0081,38,333,city,AC,29,0
Senador Guiomard,1200450,2021-04-01,202113,23236,23024,False,False,976,4200.37872,2021-04-01,0.0297,29,348,city,AC,11,0
Tarauacá,1200609,2021-04-01,202113,43151,42567,False,False,4988,11559.40766,2021-04-01,0.0046,23,335,city,AC,59,0
Xapuri,1200708,2021-04-01,202113,19596,19323,False,False,2656,13553.78649,2021-04-01,0.0075,20,338,city,AC,8,0
Acrelândia,1200013,2021-04-02,202113,15490,15256,False,False,1341,8657.19819,2021-04-02,0.0164,22,370,city,AC,10,0
Assis Brasil,1200054,2021-04-02,202113,7534,7417,False,False,1342,17812.58296,2021-04-02,0.0134,18,337,city,AC,11,0
Brasiléia,1200104,2021-04-02,202113,26702,26278,False,False,2110,7902.02981,2021-04-02,0.0137,29,329,city,AC,3,0
Bujari,1200138,2021-04-02,202113,10420,10266,False,False,966,9270.6334,2021-04-02,0.0124,12,360,city,AC,-1,0
Capixaba,1200179,2021-04-02,202113,12008,11733,False,False,440,3664.22385,2021-04-02,0.0295,13,330,city,AC,2,0
Cruzeiro do Sul,1200203,2021-04-02,202113,89072,88376,False,False,6949,7801.5538,2021-04-02,0.0184,128,355,city,AC,28,1
Epitaciolândia,1200252,2021-04-02,202113,18696,18411,False,False,1134,6065.46855,2021-04-02,0.0203,23,331,city,AC,8,0
Feijó,1200302,2021-04-02,202113,34884,34780,False,False,2426,6954.4777,2021-04-02,0.0181,44,336,city,AC,44,1
Jordão,1200328,2021-04-02,202113,8473,8317,False,False,351,4142.57052,2021-04-02,0.0028,1,320,city,AC,6,0
Manoel Urbano,1200344,2021-04-02,202113,9581,9459,False,False,835,8715.16543,2021-04-02,0.0096,8,325,city,AC,1,0
Marechal Thaumaturgo,1200351,2021-04-02,202113,19299,18867,False,False,1014,5254.15825,2021-04-02,0.0079,8,326,city,AC,0,0
