date,city_ibge_code,epidemiological_week,cumulative_confirmed,previous_period,diff_by_period
2020-08-04,1200344,202032,20695,20684,11
2020-08-04,1200328,202032,20695,20695,0
2020-08-04,1200807,202032,20703,20695,8
2020-08-04,1200609,202032,20725,20703,22
2020-08-05,1200013,202032,20725,20725,0
2020-08-05,1200054,202032,20746,20725,21
2020-08-05,1200104,202032,20764,20746,18
2020-08-05,1200179,202032,20764,20764,0
2020-08-05,1200252,202032,20782,20764,18
2020-08-05,1200302,202032,20809,20782,27
2020-08-05,1200328,202032,20814,20809,5
2020-08-05,1200344,202032,20821,20814,7
2020-08-05,1200351,202032,20827,20821,6
2020-08-05,1200336,202032,20843,20827,16
2020-08-05,1200385,202032,20848,20843,5
2020-08-05,1200807,202032,20851,20848,3
2020-08-05,1200393,202032,20851,20851,0
2020-08-05,1200401,202032,20961,20851,110
2020-08-05,1200427,202032,20964,20961,3
2020-08-05,1200435,202032,20964,20964,0
2020-08-05,1200500,202032,20973,20964,9
2020-08-05,1200203,202032,20992,20973,19
2020-08-05,1200450,202032,20994,20992,2
2020-08-05,1200609,202032,21021,20994,27
2020-08-05,1200708,202032,21045,21021,24
2020-08-05,1200138,202032,21048,21045,3
2020-08-06,1200013,202032,21054,21048,6
2020-08-06,1200054,202032,21067,21054,13
2020-08-06,1200104,202032,21086,21067,19
2020-08-06,1200138,202032,21087,21086,1
2020-08-06,1200179,202032,21090,21087,3
2020-08-06,1200203,202032,21105,21090,15
2020-08-06,1200252,202032,21114,21105,9
2020-08-06,1200302,202032,21153,21114,39
2020-08-06,1200328,202032,21153,21153,0
2020-08-06,1200344,202032,21162,21153,9
2020-08-06,1200351,202032,21162,21162,0
2020-08-06,1200385,202032,21164,21162,2
2020-08-06,1200393,202032,21164,21164,0
2020-08-06,1200807,202032,21171,21164,7
2020-08-06,1200401,202032,21208,21171,37
2020-08-06,1200427,202032,21208,21208,0
2020-08-06,1200435,202032,21208,21208,0
2020-08-06,1200500,202032,21233,21208,25
2020-08-06,1200450,202032,21237,21233,4
2020-08-06,1200609,202032,21240,21237,3
2020-08-06,1200708,202032,21277,21240,37
2020-08-06,1200336,202032,21278,21277,1
2020-08-07,1200013,202032,21278,21278,0
2020-08-07,1200054,202032,21278,21278,0
2020-08-07,1200104,202032,21278,21278,0
2020-08-07,1200138,202032,21279,21278,1
2020-08-07,1200179,202032,21280,21279,1
2020-08-07,1200203,202032,21268,21280,-12
2020-08-07,1200708,202032,21278,21268,10
2020-08-07,1200328,202032,21287,21278,9
2020-08-07,1200344,202032,21287,21287,0
2020-08-07,1200351,202032,21290,21287,3
2020-08-07,1200336,202032,21297,21290,7
2020-08-07,1200385,202032,21298,21297,1
2020-08-07,1200807,202032,21298,21298,0
2020-08-07,1200393,202032,21298,21298,0
2020-08-07,1200401,202032,21358,21298,60
2020-08-07,1200427,202032,21359,21358,1
2020-08-07,1200435,202032,21359,21359,0
2020-08-07,1200500,202032,21362,21359,3
2020-08-07,1200450,202032,21362,21362,0
2020-08-07,1200609,202032,21383,21362,21
2020-08-07,1200302,202032,21391,21383,8
2020-08-07,1200252,202032,21391,21391,0
2020-08-08,1200435,202032,21391,21391,0
2020-08-08,1200393,202032,21391,21391,0
2020-08-08,1200708,202032,21392,21391,1
2020-08-08,1200609,202032,21392,21392,0
2020-08-08,1200450,202032,21395,21392,3
2020-08-08,1200500,202032,21401,21395,6
2020-08-08,1200427,202032,21405,21401,4
2020-08-08,1200401,202032,21453,21405,48
2020-08-08,1200807,202032,21455,21453,2
2020-08-08,1200385,202032,21456,21455,1
2020-08-08,1200351,202032,21457,21456,1
2020-08-08,1200336,202032,21479,21457,22
2020-08-08,1200328,202032,21479,21479,0
2020-08-08,1200302,202032,21507,21479,28
2020-08-08,1200252,202032,21508,21507,1
2020-08-08,1200203,202032,21511,21508,3
2020-08-08,1200179,202032,21511,21511,0
2020-08-08,1200138,202032,21513,21511,2
2020-08-08,1200104,202032,21513,21513,0
2020-08-08,1200054,202032,21513,21513,0
2020-08-08,1200013,202032,21513,21513,0
2020-08-08,1200344,202032,21513,21513,0
2020-08-09,1200203,202033,21514,21513,1
2020-08-09,1200302,202033,21518,21514,4
2020-08-09,1200252,202033,21524,21518,6
2020-08-09,1200179,202033,21526,21524,2
2020-08-09,1200351,202033,21526,21526,0
2020-08-09,1200104,202033,21552,21526,26
2020-08-09,1200054,202033,21555,21552,3
2020-08-09,1200013,202033,21560,21555,5
2020-08-09,1200328,202033,21560,21560,0
2020-08-09,1200138,202033,21565,21560,5
2020-08-09,1200336,202033,21565,21565,0
2020-08-09,1200344,202033,21565,21565,0
2020-08-09,1200385,202033,21566,21565,1
2020-08-09,1200807,202033,21567,21566,1
2020-08-09,1200393,202033,21567,21567,0
2020-08-09,1200401,202033,21583,21567,16
2020-08-09,1200427,202033,21583,21583,0
2020-08-09,1200435,202033,21583,21583,0
2020-08-09,1200500,202033,21584,21583,1
2020-08-09,1200450,202033,21588,21584,4
2020-08-09,1200609,202033,21588,21588,0
2020-08-09,1200708,202033,21602,21588,14
2020-08-10,1200013,202033,21602,21602,0
2020-08-10,1200054,202033,21602,21602,0
2020-08-10,1200104,202033,21605,21602,3
2020-08-10,1200138,202033,21606,21605,1
2020-08-10,1200179,202033,21606,21606,0
2020-08-10,1200609,202033,21606,21606,0
2020-08-10,1200252,202033,21606,21606,0
2020-08-10,1200302,202033,21608,21606,2
2020-08-10,1200328,202033,21615,21608,7
2020-08-10,1200344,202033,21615,21615,0
2020-08-10,1200351,202033,21615,21615,0
2020-08-10,1200336,202033,21616,21615,1
2020-08-10,1200385,202033,21616,21616,0
2020-08-10,1200807,202033,21616,21616,0
2020-08-10,1200393,202033,21616,21616,0
2020-08-10,1200401,202033,21625,21616,9
2020-08-10,1200427,202033,21625,21625,0
2020-08-10,1200435,202033,21625,21625,0
2020-08-10,1200500,202033,21628,21625,3
2020-08-10,1200450,202033,21628,21628,0
2020-08-10,1200708,202033,21628,21628,0
2020-08-10,1200203,202033,21634,21628,6
2020-08-11,1200336,202033,21635,21634,1
2020-08-11,1200427,202033,21636,21635,1
2020-08-11,1200708,202033,21656,21636,20
2020-08-11,1200609,202033,21657,21656,1
2020-08-11,1200450,202033,21661,21657,4
2020-08-11,1200500,202033,21691,21661,30
2020-08-11,1200435,202033,21694,21691,3
2020-08-11,1200401,202033,21715,21694,21
2020-08-11,1200393,202033,21715,21715,0
2020-08-11,1200807,202033,21715,21715,0
2020-08-11,1200351,202033,21719,21715,4
2020-08-11,1200385,202033,21722,21719,3
2020-08-11,1200328,202033,21722,21722,0
2020-08-11,1200302,202033,21736,21722,14
2020-08-11,1200252,202033,21738,21736,2
2020-08-11,1200203,202033,21739,21738,1
2020-08-11,1200179,202033,21739,21739,0
2020-08-11,1200138,202033,21743,21739,4
2020-08-11,1200104,202033,21752,21743,9
2020-08-11,1200054,202033,21758,21752,6
2020-08-11,1200013,202033,21762,21758,4
2020-08-11,1200344,202033,21772,21762,10
2020-08-12,1200203,202033,21822,21772,50
2020-08-12,1200344,202033,21829,21822,7
2020-08-12,1200328,202033,21836,21829,7
2020-08-12,1200302,202033,21848,21836,12
2020-08-12,1200179,202033,21849,21848,1
2020-08-12,1200385,202033,21848,21849,-1
2020-08-12,1200104,202033,21852,21848,4
2020-08-12,1200054,202033,21871,21852,19
2020-08-12,1200013,202033,21895,21871,24
2020-08-12,1200351,202033,21898,21895,3
2020-08-12,1200138,202033,21899,21898,1
2020-08-12,1200336,202033,21902,21899,3
2020-08-12,1200252,202033,21913,21902,11
2020-08-12,1200807,202033,21915,21913,2
2020-08-12,1200393,202033,21919,21915,4
2020-08-12,1200401,202033,21945,21919,26
2020-08-12,1200427,202033,21945,21945,0
2020-08-12,1200435,202033,21949,21945,4
2020-08-12,1200500,202033,21971,21949,22
2020-08-12,1200450,202033,21979,21971,8
2020-08-12,1200609,202033,21992,21979,13
2020-08-12,1200708,202033,22008,21992,16
2020-08-13,1200708,202033,22030,22008,22
2020-08-13,1200013,202033,22061,22030,31
2020-08-13,1200054,202033,22070,22061,9
2020-08-13,1200104,202033,22073,22070,3
2020-08-13,1200138,202033,22075,22073,2
2020-08-13,1200179,202033,22075,22075,0
2020-08-13,1200203,202033,22088,22075,13
2020-08-13,1200807,202033,22088,22088,0
2020-08-13,1200450,202033,22092,22088,4
2020-08-13,1200500,202033,22122,22092,30
2020-08-13,1200435,202033,22123,22122,1
2020-08-13,1200427,202033,22123,22123,0
2020-08-13,1200401,202033,22139,22123,16
2020-08-13,1200393,202033,22142,22139,3
2020-08-13,1200252,202033,22145,22142,3
2020-08-13,1200609,202033,22173,22145,28
2020-08-13,1200336,202033,22196,22173,23
2020-08-13,1200351,202033,22196,22196,0
2020-08-13,1200344,202033,22206,22196,10
2020-08-13,1200328,202033,22214,22206,8
2020-08-13,1200302,202033,22256,22214,42
2020-08-13,1200385,202033,22257,22256,1
2020-08-14,1200054,202033,22271,22257,14
2020-08-14,1200013,202033,22279,22271,8
2020-08-14,1200104,202033,22298,22279,19
2020-08-14,1200708,202033,22328,22298,30
2020-08-14,1200450,202033,22332,22328,4
2020-08-14,1200500,202033,22353,22332,21
2020-08-14,1200435,202033,22353,22353,0
2020-08-14,1200427,202033,22353,22353,0
2020-08-14,1200401,202033,22384,22353,31
2020-08-14,1200393,202033,22385,22384,1
2020-08-14,1200807,202033,22390,22385,5
2020-08-14,1200385,202033,22391,22390,1
2020-08-14,1200336,202033,22399,22391,8
2020-08-14,1200351,202033,22402,22399,3
2020-08-14,1200344,202033,22405,22402,3
2020-08-14,1200328,202033,22408,22405,3
2020-08-14,1200302,202033,22417,22408,9
2020-08-14,1200252,202033,22423,22417,6
2020-08-14,1200203,202033,22440,22423,17
2020-08-14,1200179,202033,22443,22440,3
2020-08-14,1200138,202033,22445,22443,2
2020-08-14,1200609,202033,22450,22445,5
2020-08-15,1200807,202033,22451,22450,1
2020-08-15,1200393,202033,22451,22451,0
2020-08-15,1200054,202033,22456,22451,5
2020-08-15,1200401,202033,22481,22456,25
2020-08-15,1200427,202033,22481,22481,0
2020-08-15,1200385,202033,22484,22481,3
2020-08-15,1200500,202033,22496,22484,12
2020-08-15,1200450,202033,22498,22496,2
2020-08-15,1200609,202033,22502,22498,4
2020-08-15,1200708,202033,22511,22502,9
2020-08-15,1200336,202033,22515,22511,4
2020-08-15,1200351,202033,22515,22515,0
2020-08-15,1200344,202033,22515,22515,0
2020-08-15,1200328,202033,22515,22515,0
2020-08-15,1200302,202033,22519,22515,4
2020-08-15,1200252,202033,22519,22519,0
2020-08-15,1200203,202033,22522,22519,3
2020-08-15,1200179,202033,22525,22522,3
2020-08-15,1200138,202033,22525,22525,0
2020-08-15,1200104,202033,22526,22525,1
2020-08-15,1200013,202033,22528,22526,2
2020-08-15,1200435,202033,22531,22528,3
2020-08-16,1200435,202034,22531,22531,0
2020-08-16,1200708,202034,22531,22531,0
2020-08-16,1200500,202034,22531,22531,0
2020-08-16,1200427,202034,22531,22531,0
2020-08-16,1200401,202034,22537,22531,6
2020-08-16,1200393,202034,22537,22537,0
2020-08-16,1200807,202034,22537,22537,0
2020-08-16,1200385,202034,22537,22537,0
2020-08-16,1200336,202034,22537,22537,0
2020-08-16,1200351,202034,22537,22537,0
2020-08-16,1200344,202034,22537,22537,0
2020-08-16,1200328,202034,22537,22537,0
2020-08-16,1200302,202034,22563,22537,26
2020-08-16,1200252,202034,22563,22563,0
2020-08-16,1200203,202034,22564,22563,1
2020-08-16,1200179,202034,22564,22564,0
2020-08-16,1200138,202034,22565,22564,1
2020-08-16,1200104,202034,22565,22565,0
2020-08-16,1200054,202034,22564,22565,-1
2020-08-16,1200450,202034,22563,22564,-1
2020-08-16,1200609,202034,22563,22563,0
2020-08-16,1200013,202034,22563,22563,0
2020-08-17,1200336,202034,22563,22563,0
2020-08-17,1200807,202034,22563,22563,0
2020-08-17,1200393,202034,22563,22563,0
2020-08-17,1200401,202034,22574,22563,11
2020-08-17,1200427,202034,22574,22574,0
2020-08-17,1200435,202034,22574,22574,0
2020-08-17,1200500,202034,22579,22574,5
2020-08-17,1200450,202034,22579,22579,0
2020-08-17,1200609,202034,22579,22579,0
2020-08-17,1200708,202034,22586,22579,7
2020-08-17,1200351,202034,22587,22586,1
2020-08-17,1200344,202034,22587,22587,0
2020-08-17,1200328,202034,22587,22587,0
2020-08-17,1200302,202034,22596,22587,9
2020-08-17,1200252,202034,22608,22596,12
2020-08-17,1200203,202034,22608,22608,0
2020-08-17,1200179,202034,22608,22608,0
2020-08-17,1200138,202034,22608,22608,0
2020-08-17,1200104,202034,22614,22608,6
2020-08-17,1200054,202034,22615,22614,1
2020-08-17,1200013,202034,22620,22615,5
2020-08-17,1200385,202034,22620,22620,0
2020-08-18,1200336,202034,22620,22620,0
2020-08-18,1200427,202034,22620,22620,0
2020-08-18,1200708,202034,22647,22620,27
2020-08-18,1200609,202034,22732,22647,85
2020-08-18,1200450,202034,22734,22732,2
2020-08-18,1200500,202034,22751,22734,17
2020-08-18,1200435,202034,22753,22751,2
2020-08-18,1200401,202034,22783,22753,30
2020-08-18,1200393,202034,22783,22783,0
2020-08-18,1200807,202034,22783,22783,0
2020-08-18,1200351,202034,22786,22783,3
2020-08-18,1200385,202034,22786,22786,0
2020-08-18,1200328,202034,22790,22786,4
2020-08-18,1200302,202034,22796,22790,6
2020-08-18,1200252,202034,22811,22796,15
2020-08-18,1200203,202034,22830,22811,19
2020-08-18,1200179,202034,22831,22830,1
2020-08-18,1200138,202034,22832,22831,1
2020-08-18,1200104,202034,22925,22832,93
2020-08-18,1200054,202034,22926,22925,1
2020-08-18,1200013,202034,22946,22926,20
2020-08-18,1200344,202034,22948,22946,2
2020-08-19,1200203,202034,23010,22948,62
2020-08-19,1200344,202034,23012,23010,2
2020-08-19,1200328,202034,23012,23012,0
2020-08-19,1200302,202034,23020,23012,8
2020-08-19,1200179,202034,23020,23020,0
2020-08-19,1200385,202034,23021,23020,1
2020-08-19,1200104,202034,23043,23021,22
2020-08-19,1200054,202034,23048,23043,5
2020-08-19,1200013,202034,23048,23048,0
2020-08-19,1200351,202034,23051,23048,3
2020-08-19,1200138,202034,23053,23051,2
2020-08-19,1200336,202034,23053,23053,0
2020-08-19,1200252,202034,23053,23053,0
2020-08-19,1200393,202034,23053,23053,0
2020-08-19,1200401,202034,23062,23053,9
2020-08-19,1200427,202034,23064,23062,2
2020-08-19,1200435,202034,23065,23064,1
2020-08-19,1200500,202034,23078,23065,13
2020-08-19,1200450,202034,23081,23078,3
2020-08-19,1200609,202034,23129,23081,48
2020-08-19,1200708,202034,23151,23129,22
2020-08-19,1200807,202034,23161,23151,10
2020-08-20,1200708,202034,23187,23161,26
2020-08-20,1200013,202034,23192,23187,5
2020-08-20,1200054,202034,23201,23192,9
2020-08-20,1200104,202034,23208,23201,7
2020-08-20,1200138,202034,23208,23208,0
2020-08-20,1200179,202034,23211,23208,3
2020-08-20,1200203,202034,23219,23211,8
2020-08-20,1200302,202034,23251,23219,32
2020-08-20,1200450,202034,23261,23251,10
2020-08-20,1200500,202034,23281,23261,20
2020-08-20,1200435,202034,23283,23281,2
2020-08-20,1200427,202034,23284,23283,1
2020-08-20,1200401,202034,23306,23284,22
2020-08-20,1200252,202034,23313,23306,7
2020-08-20,1200393,202034,23314,23313,1
2020-08-20,1200385,202034,23316,23314,2
2020-08-20,1200336,202034,23317,23316,1
2020-08-20,1200351,202034,23323,23317,6
2020-08-20,1200344,202034,23324,23323,1
2020-08-20,1200328,202034,23333,23324,9
2020-08-20,1200807,202034,23335,23333,2
2020-08-20,1200609,202034,23337,23335,2
2020-08-21,1200013,202034,23337,23337,0
2020-08-21,1200054,202034,23337,23337,0
2020-08-21,1200104,202034,23337,23337,0
2020-08-21,1200435,202034,23337,23337,0
2020-08-21,1200427,202034,23337,23337,0
2020-08-21,1200138,202034,23337,23337,0
2020-08-21,1200500,202034,23339,23337,2
2020-08-21,1200450,202034,23339,23339,0
2020-08-21,1200609,202034,23339,23339,0
2020-08-21,1200708,202034,23339,23339,0
2020-08-21,1200807,202034,23339,23339,0
2020-08-21,1200385,202034,23339,23339,0
2020-08-21,1200336,202034,23339,23339,0
2020-08-21,1200351,202034,23339,23339,0
2020-08-21,1200344,202034,23339,23339,0
2020-08-21,1200328,202034,23339,23339,0
2020-08-21,1200302,202034,23339,23339,0
2020-08-21,1200252,202034,23340,23339,1
2020-08-21,1200203,202034,23344,23340,4
2020-08-21,1200179,202034,23344,23344,0
2020-08-21,1200401,202034,23352,23344,8
2020-08-21,1200393,202034,23352,23352,0
2020-08-22,1200385,202034,23354,23352,2
2020-08-22,1200393,202034,23357,23354,3
2020-08-22,1200054,202034,23374,23357,17
2020-08-22,1200104,202034,23389,23374,15
2020-08-22,1200807,202034,23408,23389,19
2020-08-22,1200138,202034,23415,23408,7
2020-08-22,1200179,202034,23415,23415,0
2020-08-22,1200203,202034,23426,23415,11
2020-08-22,1200252,202034,23426,23426,0
2020-08-22,1200302,202034,23428,23426,2
2020-08-22,1200328,202034,23428,23428,0
2020-08-22,1200344,202034,23431,23428,3
2020-08-22,1200013,202034,23431,23431,0
2020-08-22,1200351,202034,23443,23431,12
2020-08-22,1200336,202034,23464,23443,21
2020-08-22,1200500,202034,23485,23464,21
2020-08-22,1200609,202034,23489,23485,4
2020-08-22,1200427,202034,23489,23489,0
2020-08-22,1200708,202034,23548,23489,59
2020-08-22,1200435,202034,23599,23548,51
2020-08-22,1200401,202034,23676,23599,77
2020-08-22,1200450,202034,23680,23676,4
2020-08-23,1200013,202035,23685,23680,5
2020-08-23,1200054,202035,23686,23685,1
2020-08-23,1200104,202035,23700,23686,14
2020-08-23,1200138,202035,23700,23700,0
2020-08-23,1200179,202035,23700,23700,0
2020-08-23,1200203,202035,23700,23700,0
2020-08-23,1200252,202035,23706,23700,6
2020-08-23,1200328,202035,23706,23706,0
2020-08-23,1200302,202035,23720,23706,14
2020-08-23,1200336,202035,23720,23720,0
2020-08-23,1200385,202035,23720,23720,0
2020-08-23,1200807,202035,23720,23720,0
2020-08-23,1200393,202035,23720,23720,0
2020-08-23,1200401,202035,23727,23720,7
2020-08-23,1200427,202035,23727,23727,0
2020-08-23,1200435,202035,23727,23727,0
2020-08-23,1200500,202035,23729,23727,2
2020-08-23,1200450,202035,23732,23729,3
2020-08-23,1200609,202035,23732,23732,0
2020-08-23,1200708,202035,23734,23732,2
2020-08-23,1200351,202035,23734,23734,0
2020-08-23,1200344,202035,23734,23734,0
2020-08-24,1200179,202035,23734,23734,0
2020-08-24,1200138,202035,23734,23734,0
2020-08-24,1200104,202035,23733,23734,-1
2020-08-24,1200013,202035,23733,23733,0
2020-08-24,1200054,202035,23733,23733,0
2020-08-24,1200807,202035,23733,23733,0
2020-08-24,1200500,202035,23738,23733,5
2020-08-24,1200435,202035,23737,23738,-1
2020-08-24,1200427,202035,23737,23737,0
2020-08-24,1200401,202035,23741,23737,4
2020-08-24,1200393,202035,23741,23741,0
2020-08-24,1200708,202035,23741,23741,0
2020-08-24,1200450,202035,23741,23741,0
2020-08-24,1200385,202035,23741,23741,0
2020-08-24,1200351,202035,23742,23741,1
2020-08-24,1200344,202035,23742,23742,0
2020-08-24,1200328,202035,23742,23742,0
2020-08-24,1200302,202035,23742,23742,0
2020-08-24,1200252,202035,23742,23742,0
2020-08-24,1200203,202035,23742,23742,0
2020-08-24,1200336,202035,23744,23742,2
2020-08-24,1200609,202035,23744,23744,0
2020-08-25,1200427,202035,23745,23744,1
2020-08-25,1200401,202035,23768,23745,23
2020-08-25,1200013,202035,23780,23768,12
2020-08-25,1200104,202035,23782,23780,2
2020-08-25,1200435,202035,23783,23782,1
2020-08-25,1200393,202035,23783,23783,0
2020-08-25,1200450,202035,23790,23783,7
2020-08-25,1200609,202035,23791,23790,1
2020-08-25,1200708,202035,23828,23791,37
2020-08-25,1200807,202035,23828,23828,0
2020-08-25,1200385,202035,23831,23828,3
2020-08-25,1200054,202035,23839,23831,8
2020-08-25,1200336,202035,23896,23839,57
2020-08-25,1200344,202035,23901,23896,5
2020-08-25,1200328,202035,23901,23901,0
2020-08-25,1200302,202035,23909,23901,8
2020-08-25,1200252,202035,23919,23909,10
2020-08-25,1200203,202035,23924,23919,5
2020-08-25,1200179,202035,23926,23924,2
2020-08-25,1200138,202035,23926,23926,0
2020-08-25,1200351,202035,23933,23926,7
2020-08-25,1200500,202035,23951,23933,18
2020-08-26,1200385,202035,23952,23951,1
2020-08-26,1200401,202035,23988,23952,36
2020-08-26,1200708,202035,24014,23988,26
2020-08-26,1200609,202035,24025,24014,11
2020-08-26,1200450,202035,24039,24025,14
2020-08-26,1200500,202035,24057,24039,18
2020-08-26,1200435,202035,24069,24057,12
2020-08-26,1200427,202035,24069,24069,0
2020-08-26,1200393,202035,24069,24069,0
2020-08-26,1200807,202035,24070,24069,1
2020-08-26,1200351,202035,24077,24070,7
2020-08-26,1200336,202035,24077,24077,0
2020-08-26,1200328,202035,24091,24077,14
2020-08-26,1200302,202035,24104,24091,13
2020-08-26,1200252,202035,24107,24104,3
2020-08-26,1200203,202035,24119,24107,12
2020-08-26,1200179,202035,24119,24119,0
2020-08-26,1200138,202035,24119,24119,0
